Timestamp,Locality,Latitude,Longitude,Signal Strength (dBm),Data Throughput (Mbps),Latency (ms),Network Type,BB60C Measurement (dBm),srsRAN Measurement (dBm),BladeRFxA9 Measurement (dBm)
2023-05-12 12:42:34.438444,Bankipore,25.718562727107900,85.22178953820700,-97.28191405336650,61.959300859302400,15.39825107577880,5G,-93.07477510274550,-106.122981173585,-96.37144608153420
2023-05-12 12:45:41.648617,Anisabad,25.7009008243651,85.27022225995280,-97.59906687607630,72.81830704582870,33.893668169360400,5G,-96.31119866046470,-104.69154327403900,-95.02999490215530
2023-05-12 12:48:48.858790,Danapur,25.44064657804490,85.13205382560500,-92.09690110504640,3.324307583744970,58.62088608268680,4G,-90.38998751496470,-101.42768713271100,-94.34493089852410
2023-05-12 12:51:56.068963,Ashok Rajpath,25.638538105629500,85.09031539936150,-81.69626445985210,2.9719810011841100,187.77928657186300,3G,0.0,0.0,0.0
2023-05-12 12:55:03.279136,Kumhrar,25.53481995813090,85.02988109066410,-81.97159296575320,1.8166288508044000,120.02793441856000,3G,0.0,0.0,0.0
2023-05-12 12:58:10.489309,Anisabad,25.52729972041440,85.03600758706070,-90.21087074709770,2.9144412744981000,110.62997463913000,LTE,-90.26196641613880,-98.97123860843070,-91.52122135918450
2023-05-12 13:01:17.699482,Gardanibagh,25.43926639401600,85.13366796945690,-86.97607557066540,57.73588029197820,35.89163913681140,5G,-86.80939641191020,-94.59689185433590,-84.92631609298610
2023-05-12 13:04:24.909655,Gardanibagh,25.664662050364200,85.00650557032980,-91.84038344737120,2.0066576128739200,195.93744770113900,LTE,-94.93682940939730,-101.78910154879500,-93.02271221919370
2023-05-12 13:07:32.119828,Gandhi Maidan,25.628551087745800,85.06709678738560,-102.72671242479800,58.030501994560900,28.056498192902700,5G,-105.49630747255600,-108.50365030932200,-100.27114622366500
2023-05-12 13:10:39.330001,Gandhi Maidan,25.694587496229300,85.06978784907920,-95.05802619407760,5.451067167512350,90.3998184499639,4G,-94.60336903377150,-104.52953017761800,-93.55439323948660
2023-05-12 13:13:46.540174,Rajendra Nagar,25.55046488440630,85.22740812295980,-91.05919576938550,5.213592024788130,68.11675381081840,4G,-91.66203287598830,-96.25219509425030,-93.61800845333160
2023-05-12 13:16:53.750347,Bankipore,25.48747269469790,85.15082962535720,-87.58965711663450,1.632060925893420,169.63712288405100,LTE,-88.92665368323330,-94.92148713615700,-89.22964922491300
2023-05-12 13:20:00.960520,Kankarbagh,25.492015546329400,85.15054001522480,-89.69253376584360,8.028631169650830,77.3450944140072,4G,-93.87342152471900,-94.98818271779460,-88.41194077802560
2023-05-12 13:23:08.170693,Danapur,25.434650265036700,85.06424602895090,-91.44098500153610,2.0766332086430900,146.09452273324000,LTE,-94.24739233512050,-101.04679438491700,-91.61231121762480
2023-05-12 13:26:15.380866,Bailey Road,25.66933935650630,85.1892077080848,-98.5783930482315,86.13115579471280,49.13467392915240,5G,-101.4810677755480,-105.46861503831200,-98.35897464766700
2023-05-12 13:29:22.591039,Ashok Rajpath,25.681828635633900,85.27201865142080,-90.47505206469490,1.8903777910321200,191.07485623653700,LTE,-86.80044470073000,-99.74100117989220,-88.76540670031450
2023-05-12 13:32:29.801212,Kidwaipuri,25.58493389471110,85.21421385627010,-98.0993922950765,1.459708021112000,130.187029983728,LTE,-96.65491721917800,-104.24866165576200,-99.10609787699250
2023-05-12 13:35:37.011385,Gardanibagh,25.568325148338400,85.21395559298690,-93.61635937300770,8.533960165723800,60.05924477942780,4G,-92.75506611496050,-99.31396882877800,-91.61193227370750
2023-05-12 13:38:44.221558,Gardanibagh,25.58610214417000,85.13043627925520,-89.63473602132440,8.66006623015952,61.403970026907800,4G,-94.00719774583140,-96.49917533566710,-87.72926224253510
2023-05-12 13:41:51.431731,Boring Road,25.64706032736320,85.09577575701310,-88.93579595288840,2.8765825903459600,199.58586595442,LTE,-93.53298572642810,-96.09126406931210,-90.33713170045620
2023-05-12 13:44:58.641904,Kidwaipuri,25.51061855474550,85.15006284240000,-87.32898568861200,41.10285255098540,17.472942133344300,5G,-85.93430582206850,-94.10863172827200,-89.10290000907670
2023-05-12 13:48:05.852077,Exhibition Road,25.69478602278770,85.26130986923870,-89.60353492704890,4.835750125432550,54.317338887753400,4G,-86.64063086620840,-95.20661701735100,-89.91504738753000
2023-05-12 13:51:13.062250,Bankipore,25.5733907969176,85.18046372539070,-86.59810993112750,9.437518564994460,99.15785332664740,4G,-87.75425281078220,-94.7109739131478,-84.17016434091660
2023-05-12 13:54:20.272423,Ashok Rajpath,25.657802368362500,85.08634143059770,-86.54409563284460,2.879759501915830,161.04542371697000,LTE,-89.78445909913920,-92.93781133766940,-86.54925831103930
2023-05-12 13:57:27.482596,Boring Canal Road,25.621757792666800,85.28069155499940,-83.89251651504430,2.9919165590546600,129.53684174458600,3G,0.0,0.0,0.0
2023-05-12 14:00:34.692769,Boring Road,25.572828261783300,85.02072235474440,-94.09578184096560,2.7703213518280600,118.12198242360800,LTE,-98.47359781910390,-101.18424129619900,-93.81980135111640
2023-05-12 14:03:41.902942,Boring Road,25.604412833221100,85.03201592601650,-90.31538720411000,7.631101281643720,68.228363806159,4G,-90.60341606359400,-100.08944577386900,-92.31198386406910
2023-05-12 14:06:49.113115,Pataliputra,25.68694142435790,84.98828985449260,-89.42768841864060,2.0200547510014800,162.2979358912810,LTE,-92.72624860321680,-98.15748589344740,-86.99284966029830
2023-05-12 14:09:56.323288,Anisabad,25.55160104000020,85.04168390873150,-96.2828862462682,54.11213178202400,33.473432886702400,5G,-97.00936108895490,-101.46471063378500,-94.72009413914160
2023-05-12 14:13:03.533461,Anandpuri,25.45062019734240,85.08544161966080,-87.04851379641730,2.318386587586600,155.2765343647670,LTE,-87.04228022240150,-95.9844530162237,-89.95408167763160
2023-05-12 14:16:10.743634,Fraser Road,25.585303812052400,85.28060158996130,-87.2306554732142,56.9005990799017,10.826947184955500,5G,-87.3916058132727,-95.67237008706950,-86.1335004521823
2023-05-12 14:19:17.953807,Kankarbagh,25.524385279981600,85.01336662898710,-90.55131607953840,1.6234311359868400,175.88858596427500,LTE,-90.55990547914940,-96.09752793359280,-92.54330674696470
2023-05-12 14:22:25.163980,Patliputra Colony,25.67196416740210,85.24400573103440,-87.85339996405410,7.993434475752600,96.38862476196290,4G,-91.86072738989500,-94.93475321724700,-87.02823646508840
2023-05-12 14:25:32.374153,S.K. Puri,25.671525098482000,84.98806331750520,-90.81669903103500,5.150290120830630,99.6598955751396,4G,-89.97795653790110,-97.8649905170517,-92.37747856053390
2023-05-12 14:28:39.584326,Rajendra Nagar,25.60082314759610,85.10807801583780,-82.10038488118350,2.4922953781328900,101.89354176126400,3G,0.0,0.0,0.0
2023-05-12 14:31:46.794499,Pataliputra,25.54503854969090,85.08779912884420,-93.93874030097890,83.23079897482000,33.54291614767610,5G,-92.91091387550830,-99.08222911061430,-92.13197233664870
2023-05-12 14:34:54.004672,Boring Canal Road,25.602497108153900,85.12445712696120,-83.73186333973530,1.1205289590797500,101.18239060664000,3G,0.0,0.0,0.0
2023-05-12 14:38:01.214845,Ashok Rajpath,25.650272456114100,85.19149872603250,-87.5338770533824,61.79930121385270,13.220906709552300,5G,-90.60373951172060,-92.54618522424010,-86.71079850209690
2023-05-12 14:41:08.425018,Patliputra Colony,25.513792162593700,84.99856945138030,-90.10087233273810,7.4592495940010000,65.02587419860560,4G,-88.64568032849530,-99.96548006594100,-90.87379136430840
2023-05-12 14:44:15.635191,Ashok Rajpath,25.592219883527900,85.00463960104360,-86.15825413168990,2.0394779723651400,106.77759296163400,LTE,-87.59964311930890,-93.99158036384460,-86.08983045668830
2023-05-12 14:47:22.845364,Bailey Road,25.60501365219720,85.11716681959440,-86.42018828746990,34.40132131525280,48.25444378705190,5G,-89.25908926483270,-94.21132216796690,-88.34094847758870
2023-05-12 14:50:30.055537,Anandpuri,25.62802916507880,85.03405557651830,-83.02604159565280,1.6088665368461400,177.82007235370300,3G,0.0,0.0,0.0
2023-05-12 14:53:37.265710,Rajendra Nagar,25.51463815923200,85.28211776742960,-99.26961141711970,71.61106000338940,10.619514635761000,5G,-97.95799056869440,-105.10808363761400,-98.41857741168640
2023-05-12 14:56:44.475883,Boring Road,25.471707982590300,85.06105294268220,-92.23169014297310,11.205410311035800,36.217092189380200,5G,-90.03560624334120,-97.30200718259620,-91.7110641271007
2023-05-12 14:59:51.686056,Ashok Rajpath,25.658692705084200,85.05890933451450,-84.79765150302360,2.8701968279690900,174.9670983959510,LTE,-81.12468238574190,-93.61186478842230,-85.70193939685170
2023-05-12 15:02:58.896229,Kidwaipuri,25.674467759964000,85.14821529332230,-87.69229337730400,1.4764650804147600,110.0775512295620,3G,0.0,0.0,0.0
2023-05-12 15:06:06.106402,Anandpuri,25.68272088289780,85.26315087332130,-103.95511034412000,72.58443339672680,26.057784003949700,5G,-106.53984828326900,-110.85685721830400,-102.59376293536800
2023-05-12 15:09:13.316575,Ashok Rajpath,25.472304663981400,85.19217947401630,-93.6582579522867,2.960018559260250,175.18438318071300,LTE,-95.0714404142104,-102.94276587423900,-91.73741843811760
2023-05-12 15:12:20.526748,Boring Canal Road,25.651552776756300,85.010762565675,-91.748504395214,8.206723656912850,86.99808907528870,4G,-94.52135650091160,-99.97553781055150,-94.65658654596160
2023-05-12 15:15:27.736921,Fraser Road,25.696666836497400,85.07372927143120,-93.40825499589610,5.11380277436993,54.18401633445200,4G,-97.88164562547540,-100.65155591675800,-92.15926371227890
2023-05-12 15:18:34.947094,Rajendra Nagar,25.704638338270400,84.99992889761680,-83.01893092639230,1.7961179928698400,165.22628016208200,3G,0.0,0.0,0.0
2023-05-12 15:21:42.157267,Boring Canal Road,25.764707810582700,85.14401959213130,-91.94154737042550,6.940732993957280,55.737051388054900,4G,-92.04742361648870,-99.27472290397770,-92.15003067130510
2023-05-12 15:24:49.367440,Bankipore,25.56234936998450,85.07019205962590,-90.60168651044790,2.1538358655497200,145.22845066088800,LTE,-85.86837911156100,-96.9216932021678,-93.33634850033350
2023-05-12 15:27:56.577613,Boring Road,25.53761510930500,84.97184440571230,-87.69615341450000,9.029789487558510,53.34876968873190,4G,-87.95258486147570,-97.27393223078310,-89.79693208506210
2023-05-12 15:31:03.787786,Anisabad,25.48583304357090,85.23574408473030,-93.46420473235400,57.136994621477400,23.583805557951900,5G,-93.24005831006320,-100.09932777256700,-93.65636845330230
2023-05-12 15:34:10.997959,Gandhi Maidan,25.52618899239450,85.1333617500383,-92.48339795593770,2.9211725806899100,151.702014775966,3G,0.0,0.0,0.0
2023-05-12 15:37:18.208132,Exhibition Road,25.466546540627600,85.09795749803020,-94.90191485542580,8.5552840087396,99.22839770169270,4G,-97.41097948977400,-100.7893904363990,-92.03832974398730
2023-05-12 15:40:25.418305,Phulwari Sharif,25.74017965270520,85.14496078921820,-87.61508539987200,9.842126088597390,61.89745943159870,4G,-83.81987236664660,-93.69340418642380,-86.3797758409401
2023-05-12 15:43:32.628478,Kumhrar,25.549692901168600,85.0306356756883,-94.32629692316040,77.53115179130950,47.03139303445100,5G,-93.47195666488470,-101.06272703673400,-95.87438052746630
2023-05-12 15:46:39.838651,Anisabad,25.476390863626000,85.18931730584330,-87.60169819582890,1.0694664737554400,156.00232360909700,3G,0.0,0.0,0.0
2023-05-12 15:49:47.048824,Pataliputra,25.43559608400260,85.18527723007100,-93.60910515811490,3.8201471340783200,74.7497409984895,4G,-91.33395768473420,-98.65444316871390,-94.57212105180670
2023-05-12 15:52:54.258997,Bailey Road,25.50626414702450,85.05139643970830,-97.42030243450320,44.35773291329690,49.46911121901620,5G,-100.61698086069400,-107.27044155059200,-96.13999938720550
2023-05-12 15:56:01.469170,Phulwari Sharif,25.54147808244310,85.10300687535420,-96.30598968412920,98.59164271548230,31.190091478437600,5G,-99.22683821490440,-103.3365168848460,-98.69188405304710
2023-05-12 15:59:08.679343,Kidwaipuri,25.485974708206600,85.18628264250570,-86.56497701542830,7.112202069810890,60.43151468242440,4G,-82.1296931375215,-92.10595629636340,-87.63762742148490
2023-05-12 16:02:15.889516,Bailey Road,25.58672577467000,85.25063679081650,-87.7064025266588,80.77427086902890,31.199749824318500,5G,-83.44467517551390,-95.48753756480690,-86.8016376197207
2023-05-12 16:05:23.099689,S.K. Puri,25.679199202346200,85.25959326485800,-98.1488315136864,4.033123290310820,64.19497932573690,4G,-93.85574605241670,-105.10164703439600,-95.6625377260759
2023-05-12 16:08:30.309862,Fraser Road,25.676896507503400,85.2866785336605,-86.99283855838890,1.1887126116262800,166.7616802193850,3G,0.0,0.0,0.0
2023-05-12 16:11:37.520035,Ashok Rajpath,25.459708335127800,85.15542577635620,-99.25105185603020,67.29632230566390,33.08467961324630,5G,-97.50375924931580,-107.19148475407700,-98.68493602165300
2023-05-12 16:14:44.730208,Phulwari Sharif,25.545175905334800,84.97444569425180,-89.84625090978640,1.9689432257541200,185.62996167322700,LTE,-87.83892650749660,-97.64096830855320,-87.47222158569820
2023-05-12 16:17:51.940381,Bailey Road,25.491459700578500,85.235049372535,-86.66757204469850,2.7365580626628600,141.45590353459700,3G,0.0,0.0,0.0
2023-05-12 16:20:59.150554,Gardanibagh,25.621287782347200,85.28404422490950,-95.5411045214506,5.42710387279238,68.0903749129964,4G,-97.64936418159740,-101.8073766009420,-93.5251789116826
2023-05-12 16:24:06.360727,Rajendra Nagar,25.614259172887500,85.07800284200520,-88.5223083341934,5.656076172782330,86.62314775943820,4G,-87.52889464551230,-98.46758071686170,-88.5348034554476
2023-05-12 16:27:13.570900,Anisabad,25.49514174739680,85.20960812061600,-83.04327065303470,1.1610740448707000,182.0503730372350,3G,0.0,0.0,0.0
2023-05-12 16:30:20.781073,Kidwaipuri,25.536274774110400,85.1634276367724,-89.43608363302730,1.7569627961739000,159.7529692838290,LTE,-94.27981861596280,-96.97373575827640,-89.52194039043680
2023-05-12 16:33:27.991246,S.K. Puri,25.71935970063970,85.220100432648,-85.79930131094420,1.218830690029990,198.35557130458000,3G,0.0,0.0,0.0
2023-05-12 16:36:35.201419,Pataliputra,25.512723890870700,84.98836628241050,-96.94185761102070,53.42924601292590,49.02096828081690,5G,-99.41574691523760,-104.76822431804200,-96.56779371096500
2023-05-12 16:39:42.411592,Bailey Road,25.696678088625600,85.02624954232700,-84.8410375308836,2.743250338598060,187.45105701084700,3G,0.0,0.0,0.0
2023-05-12 16:42:49.621765,Gandhi Maidan,25.59313636803090,85.07362084548760,-100.32772283698600,18.027557127005500,43.17904395364180,5G,-103.18772606284500,-106.15440519882600,-97.41245345555200
2023-05-12 16:45:56.831938,Boring Canal Road,25.450086538184800,85.04565199069650,-89.55302518369590,1.947943522588950,175.7794782524620,LTE,-86.41563142658310,-99.00171091416810,-88.10759269091120
2023-05-12 16:49:04.042111,Kankarbagh,25.7629142299953,85.13361769885880,-92.45722656727090,86.49896072817630,34.48187029454440,5G,-94.41268328568680,-101.89170388006800,-90.71707918872850
2023-05-12 16:52:11.252284,Anandpuri,25.612336666319200,85.03446130385630,-87.32720246084120,1.8941127351253700,110.59496965833900,3G,0.0,0.0,0.0
2023-05-12 16:55:18.462457,Kumhrar,25.55524784027890,84.99641330794780,-90.32044646968380,3.4364102343361900,73.5196578557584,4G,-89.78334184337330,-97.57318574478290,-92.36642199261730
2023-05-12 16:58:25.672630,Anandpuri,25.443114742814900,85.12879849520950,-99.09473961696200,58.65623306176070,29.973622566165200,5G,-102.67899322262900,-108.48629900342000,-101.31312617590300
2023-05-12 17:01:32.882803,Bailey Road,25.695261951633300,85.03530417963650,-96.49277879769320,3.270719355872950,91.84322058266260,4G,-100.32092445632300,-102.37754609969700,-98.65772095675230
2023-05-12 17:04:40.092976,Boring Canal Road,25.582872136103000,84.95838713421840,-87.96249686266830,8.928959438461980,69.15277560404030,4G,-91.32030855026570,-97.5851481157145,-89.66760071151570
2023-05-12 17:07:47.303149,Gandhi Maidan,25.586622911727000,85.10568355546260,-98.36494757650540,69.62555756314590,45.02619665902200,5G,-99.7110218666414,-105.22776504322600,-97.1831474918121
2023-05-12 17:10:54.513322,Boring Canal Road,25.63204509873890,85.03231258006580,-88.68561817439300,1.866253552957650,100.76835558849700,LTE,-85.68409331637280,-93.96994393954480,-86.16095047939070
2023-05-12 17:14:01.723495,Pataliputra,25.62423841280390,85.26691363512770,-99.50384928907160,63.2838008382508,39.135028836271400,5G,-101.35421672342200,-107.5390529776130,-97.02198691612040
2023-05-12 17:17:08.933668,Gardanibagh,25.457503439494100,85.14608834279090,-90.15862022757830,14.660261695758700,44.66910201305990,5G,-89.02470730536820,-99.93598391747560,-90.91703024356620
2023-05-12 17:20:16.143841,Bailey Road,25.627717140935100,84.96850810040130,-89.61537943331940,9.479876377136260,94.20516239698670,4G,-88.70978420325310,-97.0746334047765,-91.24893117693460
2023-05-12 17:23:23.354014,Kumhrar,25.655100843769600,85.01150623509360,-89.8979326958251,1.1829016615229600,196.65206779236200,LTE,-91.31300621936130,-97.31669529758000,-89.10620293977710
2023-05-12 17:26:30.564187,Kumhrar,25.64060253927310,85.23487756091870,-86.6536222161101,2.3186155579126500,169.7170985632800,LTE,-88.97035706863980,-93.39565287831950,-89.30255724083150
2023-05-12 17:29:37.774360,Kumhrar,25.70466072775490,85.24277542748670,-94.19946646902680,1.0675589700400200,132.4765612792490,LTE,-94.93067814292020,-100.90412289501500,-92.36072839168250
2023-05-12 17:32:44.984533,Boring Road,25.55583919883330,85.21901810415840,-86.47463012703100,2.0586499435939900,164.16530964299300,3G,0.0,0.0,0.0
2023-05-12 17:35:52.194706,Anandpuri,25.616933252358800,85.02217487807540,-92.21770962546080,2.750028694726350,136.00847783506700,LTE,-91.51458618628320,-98.91974463773280,-93.4299572060343
2023-05-12 17:38:59.404879,Anandpuri,25.55824273731900,85.27931760973670,-102.6491331229540,43.42943080039960,32.188947141338700,5G,-106.02988049635100,-107.84244537744200,-101.25344855571000
2023-05-12 17:42:06.615052,S.K. Puri,25.565368135509400,85.10987125833890,-90.7736794526757,2.9668368167338900,154.31260351434300,LTE,-93.592472227339,-100.25523920969000,-92.7364429514704
2023-05-12 17:45:13.825225,Gardanibagh,25.736537158218000,85.05426237756970,-87.26025692672270,3.7196136404508400,70.00058369259800,4G,-91.44732103273060,-94.77425286765100,-88.5979434540175
2023-05-12 17:48:21.035398,Bailey Road,25.666450859854400,84.99468525810780,-93.35494376901540,4.583716948442060,92.0041977610981,4G,-88.56592381495230,-99.57901051436520,-91.4134766062002
2023-05-12 17:51:28.245571,Gardanibagh,25.453208665834400,85.21603235774140,-93.89266271019420,1.8199655746644300,136.09358901655700,LTE,-98.15342586088650,-100.80310228889300,-96.10988507573750
2023-05-12 17:54:35.455744,Kankarbagh,25.569868176100200,85.13871380121690,-93.38482593326400,1.905477397919860,113.90498139951700,LTE,-93.59715705204150,-100.0424835061680,-94.15713214440400
2023-05-12 17:57:42.665917,Patliputra Colony,25.66551670690060,85.01948861887010,-93.99309176038740,1.4845630969401600,189.82104790893000,LTE,-91.60294188875680,-99.07583992848980,-96.43157886993700
2023-05-12 18:00:49.876090,Boring Road,25.582369649232400,85.11095845826980,-88.48533759489990,4.11483765713824,59.17061640244440,4G,-88.77710038388440,-94.1303716932653,-88.10877993827720
2023-05-12 18:03:57.086263,S.K. Puri,25.70944743341450,85.14549766076560,-84.9891988725792,1.0722027436541500,185.48305564727500,3G,0.0,0.0,0.0
2023-05-12 18:07:04.296436,Gandhi Maidan,25.680495282133200,85.16899441915040,-93.03292545604860,3.810915645099400,66.67122563805870,4G,-92.51863881943910,-98.08841637394980,-93.52063107823770
2023-05-12 18:10:11.506609,Boring Road,25.5168360930702,85.02252192018010,-83.20643539449680,1.7480304578268800,120.07227196804300,3G,0.0,0.0,0.0
2023-05-12 18:13:18.716782,Fraser Road,25.450328763804200,85.08214981939350,-87.89937000495470,4.351096398352950,51.38682194754240,4G,-88.04733117920780,-94.19089785527310,-85.1223458247961
2023-05-12 18:16:25.926955,Bailey Road,25.56844840668470,85.0353194704501,-91.35671824954610,40.440608302767600,44.21440742358900,5G,-87.70244814314970,-100.34406615090600,-91.71437831755560
2023-05-12 18:19:33.137128,Kidwaipuri,25.69318949673490,85.10719618634750,-90.56119413770870,3.081646911881580,97.15627108590230,4G,-95.13316334001760,-100.38815315893000,-87.78032592823440
2023-05-12 18:22:40.347301,Kumhrar,25.6602553001087,85.26413700071600,-85.99409194615090,2.3121820639200400,185.23961705615900,LTE,-90.50511411297290,-92.85285035409630,-83.94197496075420
2023-05-12 18:25:47.557474,Bankipore,25.588679339150300,85.10265660147000,-92.58821282816400,1.015446699539660,111.17673446251100,LTE,-92.8208003680495,-101.77190168144900,-95.31812111607680
2023-05-12 18:28:54.767647,Kankarbagh,25.520641084539100,85.12196698087690,-83.38685302887480,2.3462671792285700,169.6897205916,3G,0.0,0.0,0.0
2023-05-12 18:32:01.977820,Anisabad,25.485736364006300,85.1432850567061,-88.3660889251474,2.485088980430290,130.00040316367600,3G,0.0,0.0,0.0
2023-05-12 18:35:09.187993,Bailey Road,25.724764009006600,85.15466863921490,-89.77092624049560,2.4426038424741600,131.49215096800600,LTE,-91.42066681535230,-97.49479020208540,-92.58099265556170
2023-05-12 18:38:16.398166,Gandhi Maidan,25.560623916391300,85.0584951222851,-90.36692442732910,2.1579297567519000,117.67897443836100,3G,0.0,0.0,0.0
2023-05-12 18:41:23.608339,S.K. Puri,25.468886832453700,85.13278172970470,-93.6324358912467,3.467051438090650,77.52136641109270,4G,-98.07622355224620,-103.54929936011700,-90.97294797949780
2023-05-12 18:44:30.818512,Pataliputra,25.585861166742000,85.26020510501780,-98.30932292238710,18.941679880080500,12.789210024878100,5G,-96.84065922838160,-103.60442860295000,-97.1813251955227
2023-05-12 18:47:38.028685,Boring Canal Road,25.515523017425400,85.07140286573100,-87.33310388414190,2.257844446379130,166.38875573160000,3G,0.0,0.0,0.0
2023-05-12 18:50:45.238858,S.K. Puri,25.695203908309000,85.26759482805190,-83.32108280328940,2.0137086440687600,123.12498989031900,LTE,-79.25942579408930,-90.35316958866830,-80.73354930405860
2023-05-12 18:53:52.449031,Gandhi Maidan,25.729088353389300,85.07241976817730,-90.35062387727060,2.2311585173445700,180.05054142712000,LTE,-92.11687915842600,-100.2948943361670,-91.41069736240490
2023-05-12 18:56:59.659204,Anisabad,25.537520569592100,85.05588211609600,-84.65379495352140,1.6357905510664600,105.62159956850500,LTE,-86.31575822173460,-92.88393944661690,-82.71947650744030
2023-05-12 19:00:06.869377,Danapur,25.599734316889500,84.96626380630280,-92.45464282541180,1.567924323437010,191.86259436863600,LTE,-91.30343463317780,-99.22936560293220,-90.12822641030130
2023-05-12 19:03:14.079550,Bankipore,25.648367795774600,85.12659860011730,-89.02595479238660,6.708174316057500,76.79860791304020,4G,-92.44107284237120,-98.28235211181260,-91.01374803449370
2023-05-12 19:06:21.289723,Boring Road,25.60475633175320,85.17319972719850,-94.9071198168676,95.24470838239910,25.757206876566900,5G,-96.60310268428990,-103.95333446388000,-95.10204356149160
2023-05-12 19:09:28.499896,Anisabad,25.5626415306096,85.18401683688050,-83.56913122021860,1.779414125915070,147.77111290826000,3G,0.0,0.0,0.0
2023-05-12 19:12:35.710069,Patliputra Colony,25.54477059204530,85.19448733337720,-93.24839768094630,7.612226103563450,79.78256502843710,4G,-96.46126137999930,-99.77661470650040,-91.41827936498380
2023-05-12 19:15:42.920242,Boring Road,25.546865993585800,85.09079437331630,-87.18478738148370,7.217601081033180,64.77891773920890,4G,-85.60495772605460,-96.53904850577380,-88.6044094679089
2023-05-12 19:18:50.130415,Anisabad,25.578709584667,85.30216824068380,-90.75714781793170,41.18039327216760,48.07569231698520,5G,-92.70657844766880,-96.43095588009950,-88.85895714891310
2023-05-12 19:21:57.340588,Pataliputra,25.60697929926020,85.00898508783220,-97.26756010972090,4.614505136273760,77.0814702967906,4G,-93.96883473199860,-105.81956634975900,-94.74359915497090
2023-05-12 19:25:04.550761,Kumhrar,25.57918677487150,85.29955288343030,-88.24280263693580,1.8423227036049100,152.77901896697700,3G,0.0,0.0,0.0
2023-05-12 19:28:11.760934,Rajendra Nagar,25.698664038743800,85.09852944896090,-80.7992431445516,1.9707265463835700,172.98063406554600,3G,0.0,0.0,0.0
2023-05-12 19:31:18.971107,Gandhi Maidan,25.463256524361100,85.10477154832150,-93.4152907988783,3.9599226086862700,59.283477218108200,4G,-97.60393086967220,-100.87597616391600,-92.3517416409046
2023-05-12 19:34:26.181280,Bailey Road,25.618213673066600,85.14054618338140,-81.86889902781210,1.8400976694951300,104.23470965528000,3G,0.0,0.0,0.0
2023-05-12 19:37:33.391453,Boring Canal Road,25.66012734257190,85.03353662344570,-81.50115159244970,1.4277952916200700,179.11565517268500,3G,0.0,0.0,0.0
2023-05-12 19:40:40.601626,Anisabad,25.570200029970300,85.01121954648080,-93.70663929527780,7.562782907842980,73.61811619105240,4G,-97.40921268317810,-99.12595253837880,-94.49987321701880
2023-05-12 19:43:47.811799,Boring Canal Road,25.546886565249700,84.97518202423310,-86.65463340902010,1.0812699673023000,145.59834904716200,3G,0.0,0.0,0.0
2023-05-12 19:46:55.021972,Anandpuri,25.76830947493240,85.13198929251160,-90.77146676554200,4.659567315095990,76.38565408617850,4G,-87.89932196400500,-100.47039953468900,-90.66443296015060
2023-05-12 19:50:02.232145,Gandhi Maidan,25.630805707351200,85.27883127556870,-97.69630548835920,6.687184929833780,65.86235722789410,4G,-98.23268558635280,-105.24635509691400,-98.99538896213350
2023-05-12 19:53:09.442318,Rajendra Nagar,25.600342175549700,85.05132559398860,-93.34921497204180,91.93953741760140,12.169483550956000,5G,-90.49291914383070,-102.62165776596600,-94.30377403203120
2023-05-12 19:56:16.652491,Kidwaipuri,25.656443404149200,85.23108300874390,-90.23740838484350,55.91347794136510,25.282562376863700,5G,-91.76207248361970,-97.93047540497430,-90.38764344525220
2023-05-12 19:59:23.862664,Anandpuri,25.700471648280000,85.12770079326160,-83.38012604631170,1.7979624651909000,185.3962974168880,3G,0.0,0.0,0.0
2023-05-12 20:02:31.072837,Phulwari Sharif,25.675594102256200,85.19599309487220,-86.43388809684640,1.7413691583102600,108.10311095780200,LTE,-82.76261426649380,-95.0270585808201,-85.7776484999625
2023-05-12 20:05:38.283010,Boring Road,25.49477835473680,85.14603728676410,-95.97712884963890,49.51534656854390,20.077022385421500,5G,-94.53550127532750,-101.56718627969300,-95.04131640444900
2023-05-12 20:08:45.493183,Patliputra Colony,25.621050329743700,85.13907572712470,-87.65767885687810,24.199992401393200,39.56250094807500,5G,-85.67406264532020,-94.8079515535172,-84.99105808427470
2023-05-12 20:11:52.703356,Kankarbagh,25.48404013701730,85.25353042288190,-92.9314097181885,4.013406980364390,63.107154467398900,4G,-90.56248771805770,-100.70923064504000,-91.95220481554750
2023-05-12 20:14:59.913529,Bankipore,25.76682917810240,85.12440301078010,-92.24263771040730,3.796168441145150,75.79661495679000,4G,-95.7227300753066,-99.18953195507390,-94.06594705839330
2023-05-12 20:18:07.123702,Fraser Road,25.46282671392490,85.10537966361480,-89.530143055293,2.5069326144452400,189.50393086344300,LTE,-89.888187653347,-98.81961635378130,-90.79937169234490
2023-05-12 20:21:14.333875,Rajendra Nagar,25.510792028164100,85.27768006272460,-94.89009868746350,20.189256969800700,31.570648541988200,5G,-99.30049252141680,-101.80835189190700,-94.14947234680930
2023-05-12 20:24:21.544048,Exhibition Road,25.63866979596810,85.09133846467380,-101.42114037650000,20.465608278409200,17.29577786431950,5G,-104.31681203568900,-110.76969624759800,-99.67182230748010
2023-05-12 20:27:28.754221,Gandhi Maidan,25.60857697472590,85.00832502121670,-90.9470113660418,3.3593066096548800,50.378626427780600,4G,-88.12949841612610,-99.02461276683860,-91.73215045625870
